RID,T-06:00:00,ORIGIN,DESTINATION,TRIP_LENGTH
2920,944,24002,26615,5264
2921,944,25452,25823,386
2922,944,29028,23706,4787
2923,945,28680,26680,3376
2924,945,20459,24642,5248
2925,945,31838,32947,1751
2926,946,20946,22247,1296
2927,946,23508,21860,2170
2928,946,29503,25329,3649
2929,947,31838,23911,6021
2930,947,22345,30478,6869
2931,947,32321,31001,2258
2932,948,23937,21830,2272
2933,948,23338,20770,4100
2934,949,24210,14660,9559
2935,949,19239,12791,11011
2936,949,33825,27195,5233
2937,949,19740,23706,3887
2938,949,31838,36662,8862
2939,950,12405,14104,3812
2940,950,22466,22749,2983
2941,950,19939,20123,8506
2942,952,32512,35513,7154
2943,952,27624,22682,6004
2944,953,29181,20349,6850
2945,953,19015,23508,4759
2946,953,34654,35536,7137
2947,953,18987,16475,3385
2948,953,28012,28114,6556
2949,953,31838,34543,7433
2950,953,29890,31745,1760
2951,954,35028,30894,5474
2952,954,24066,12243,15361
2953,955,24055,20123,5532
2954,957,18444,29652,15133
2955,958,31716,19201,17014
2956,958,32095,26596,3924
2957,958,24049,22193,2809
2958,959,15780,14660,632
2959,959,25307,22879,4735
2960,960,28826,31838,4540
2961,960,24468,31222,5118
2962,961,26906,30935,3461
2963,961,22749,14138,7945
2964,961,24588,32184,8280
2965,963,28684,29410,9336
2966,963,23915,29902,5212
2967,963,29652,31838,2224
2968,963,23930,48327,4843
2969,963,17141,20764,6899
2970,964,28610,32184,5095
2971,964,27124,23769,3623
2972,964,25215,25123,2341
2973,966,20525,24493,4401
2974,968,30479,31691,2283
2975,969,28188,26699,1873
2976,969,525,10473,31472
2977,970,24262,25525,2964
2978,971,26063,23930,2367
2979,971,20375,17915,2916
2980,972,24816,25160,1237
2981,972,31838,24757,5823
2982,974,10390,12788,10375
2983,974,17769,17162,2059
2984,975,24965,26691,1872
2985,975,30678,15042,12292
2986,976,23699,20123,3977
2987,976,31838,23548,6552
2988,977,28434,33662,4756
2989,977,31838,19746,9452
2990,977,17870,24948,7147
2991,978,25942,31220,3985
2992,978,27391,24642,2969
2993,979,23305,25005,1343
2994,980,29389,27948,1481
2995,981,12642,24446,14756
2996,981,21171,20676,538
2997,981,21490,25153,7866
2998,981,25893,12791,19250
2999,982,13666,21436,14956
3000,982,24210,22121,2291
3001,983,25324,25522,3467
3002,983,21189,12791,12269
3003,983,23473,22544,2544
3004,985,27306,25340,3255
3005,985,27605,26257,1363
3006,985,31838,28439,3103
3007,986,26311,12069,15281
3008,986,26683,25726,1160
3009,986,19881,22193,5181
3010,986,20680,31838,13034
3011,987,12791,47594,2209
3012,987,22977,14104,13987
3013,987,24954,19109,6819
3014,988,26615,26307,7956
3015,990,10684,23706,10836
3016,991,33266,32767,16464
3017,993,28523,20447,7430
3018,993,27338,32946,6729
3019,993,24642,22193,3423
3020,993,34369,23788,10294
3021,994,24134,23573,6429
3022,994,20607,21245,2266
3023,994,32323,29934,5863
3024,994,27222,25885,1447
3025,994,25795,24105,1388
3026,995,26767,23915,2574
3027,995,23588,16522,6260
3028,995,48723,26265,4893
3029,996,29498,32184,18980
3030,996,32343,31220,6294
3031,997,48237,20764,6086
3032,998,48499,22749,2395
3033,998,28012,25918,2470
3034,999,25075,12155,16867
3035,999,27105,25670,1649
3036,1000,22255,33662,9568
3037,1000,19020,20607,2330
3038,1002,29521,31838,10340
3039,1002,26705,12791,16818
3040,1002,18067,25447,6585
3041,1003,31838,26511,5922
3042,1003,19661,17896,5661
3043,1004,24049,25826,3522
3044,1004,22193,20536,6099
3045,1005,12777,15499,7041
3046,1005,21994,49021,3684
3047,1006,20654,12791,10375
3048,1006,30718,29984,2323
3049,1006,29518,19784,9683
3050,1007,25324,30166,8387
3051,1007,21168,19486,1881
3052,1007,22666,23209,1501
3053,1007,25372,25911,11918
3054,1007,21166,25612,5053
3055,1008,35536,35445,7527
3056,1008,20393,22749,2149
3057,1008,16930,17844,1719
3058,1010,24255,26551,3873
3059,1010,30866,32946,6504
3060,1011,23734,12243,14380
3061,1011,23209,27329,3968
3062,1012,22579,31844,7128
3063,1012,26435,25225,2777
3064,1014,35012,23508,9915
3065,1015,27222,22749,3752
3066,1015,29398,29714,5017
3067,1016,29861,12791,18722
3068,1016,24315,12791,14959
3069,1016,29434,29291,833
3070,1016,25372,31089,5403
3071,1017,28523,21994,6065
3072,1017,28963,12243,19034
3073,1017,27244,15428,12776
3074,1017,21539,21147,1681
3075,1018,28562,12791,17950
3076,1018,24191,22343,2265
3077,1018,24588,24044,2653
3078,1020,22724,22707,1703
3079,1020,27704,31641,3279
3080,1022,49121,29652,3332
3081,1023,21478,26615,8098
3082,1025,25116,22101,3849
3083,1025,31328,24862,5917
3084,1025,16969,22193,8682
3085,1026,34427,20764,14564
3086,1027,12155,48209,21645
3087,1027,11162,17781,5836
3088,1027,21797,22137,298
3089,1028,27530,23851,8233
3090,1029,22141,22483,2599
3091,1029,33960,35092,4183
3092,1029,19465,48583,1158
3093,1029,21166,34979,13222
3094,1030,20437,25918,5313
3095,1031,23769,21901,5277
3096,1032,33063,33662,7173
3097,1032,25570,33057,7316
3098,1033,22259,21822,726
3099,1033,25282,25166,2418
3100,1034,30506,12243,19659
3101,1035,22454,22751,6686
3102,1035,24168,32184,9084
3103,1035,23653,29784,5091
3104,1035,26594,15008,10827
3105,1036,24218,23706,946
3106,1037,30977,32184,5605
3107,1037,27120,29104,2891
3108,1037,17875,19557,2913
3109,1037,22728,22972,943
3110,1037,22905,18073,7090
3111,1038,16652,18230,3264
3112,1039,28826,22287,5604
3113,1039,31838,32947,1751
3114,1040,26307,28963,4059
3115,1040,24514,26612,6053
3116,1041,23318,49173,3847
3117,1041,48598,22272,1832
3118,1042,18444,23051,4150
3119,1042,20818,23508,2496
3120,1043,22700,19768,8871
3121,1044,23644,23585,6415
3122,1044,18943,24514,5349
3123,1046,26143,31810,5426
3124,1046,30385,31577,1062
3125,1049,34419,27306,11673
3126,1049,19871,32184,10020
3127,1049,20160,22252,3103
3128,1049,20575,48646,1207
3129,1050,12243,12155,2283
3130,1051,22101,30685,8408
3131,1051,28692,33050,3662
3132,1052,31187,22122,6827
3133,1052,30401,33662,3182
3134,1052,24588,21331,3141
3135,1053,25826,12791,16868
3136,1054,12243,13416,6452
3137,1054,21107,23628,2960
3138,1054,28188,49728,4101
3139,1054,30578,31577,1200
3140,1054,26355,31838,4941
3141,1054,18069,19338,3218
3142,1055,31838,31771,1492
3143,1055,28783,27344,2556
3144,1055,18839,20406,6527
3145,1056,25104,26850,1776
3146,1056,18172,15701,3322
3147,1056,26594,27564,3697
3148,1057,21963,29652,9594
3149,1058,19582,32184,15426
3150,1058,29779,29714,2489
3151,1058,31844,30620,1003
3152,1058,22873,20619,2521
3153,1060,20607,31838,8967
3154,1061,29336,33266,3604
3155,1061,28826,26596,1683
3156,1061,24166,25918,1443
3157,1061,34713,31838,4852
3158,1062,33864,15701,14963
3159,1063,15195,15427,1023
3160,1063,28809,26020,3031
3161,1063,18211,47968,1293
3162,1063,21925,21094,1395
3163,1064,12072,16981,6231
3164,1064,34074,33840,4534
3165,1064,30243,31250,1193
3166,1064,28012,12791,18058
3167,1064,33081,35538,3225
3168,1064,16380,26717,9014
3169,1065,48433,25048,9436
3170,1065,27425,22193,5912
3171,1067,28783,24642,4154
3172,1069,33691,22749,13701
3173,1069,27244,28195,1001
3174,1069,20428,25200,4377
3175,1069,25652,29903,10064
3176,1070,26884,26596,1450
3177,1072,32321,20764,12342
3178,1073,22255,31865,7677
3179,1074,25538,25668,4475
3180,1074,26118,28633,4193
3181,1074,30243,31250,1193
3182,1074,27494,12243,22686
3183,1075,27696,16369,12139
3184,1075,24914,26086,1520
3185,1075,27011,31865,4644
3186,1076,25668,19622,6346
3187,1076,38665,34609,8129
3188,1077,22255,49331,5819
3189,1077,26086,25918,2044
3190,1077,26623,49427,2120
3191,1078,26764,30028,6370
3192,1078,31424,31838,6358
3193,1078,32732,27729,4458
3194,1078,24208,21496,4392
3195,1079,31688,31622,864
3196,1079,16563,18016,3982
3197,1079,24642,24464,1529
3198,1079,27410,25153,14096
3199,1080,10235,18523,13677
3200,1080,32969,34483,1989
3201,1081,24568,31844,5537
3202,1081,34178,29775,12074
3203,1081,25178,18073,6567
3204,1082,12072,20764,17417
3205,1083,26882,25522,2025
3206,1083,12798,31844,16913
3207,1083,22707,21341,2828
3208,1083,22137,16969,5280
3209,1083,25785,29652,5780
3210,1084,26925,31467,3500
3211,1084,30243,22193,9978
3212,1084,20355,18508,6164
3213,1085,11760,12590,3458
3214,1085,26804,19582,8004
3215,1085,23446,17457,7136
3216,1086,29714,27245,6125
3217,1086,32184,23574,6803
3218,1086,28195,24954,3225
3219,1086,19365,31001,9856
3220,1087,32594,28575,5614
3221,1087,24927,23788,3909
3222,1088,23487,15680,11543
3223,1088,27542,23110,6484
3224,1088,24040,32184,7933
3225,1088,31838,18558,19083
3226,1088,26429,29263,8784
3227,1088,26027,12662,10339
3228,1089,27948,25885,2871
3229,1089,31838,25419,5045
3230,1090,22255,22126,336
3231,1090,26691,27515,1066
3232,1090,26717,50012,4970
3233,1090,17315,26311,9538
3234,1090,17100,24191,10373
3235,1091,24049,25190,3434
3236,1091,21147,21822,14568
3237,1092,27672,28523,586
3238,1092,29104,23311,6372
3239,1092,26526,27322,4999
3240,1095,24134,26596,3735
3241,1096,11166,22193,15772
3242,1097,21416,27605,7355
3243,1097,27242,19914,8449
3244,1098,24868,29652,7159
3245,1099,23182,32947,10632
3246,1099,20235,23582,3414
3247,1100,29714,26890,2441
3248,1100,10053,25372,12715
3249,1100,18073,17704,7598
3250,1101,21490,26277,4138
3251,1101,31838,34120,12024
3252,1102,12155,11829,2221
3253,1102,21860,25699,4080
3254,1102,20335,19573,7438
3255,1103,26977,22749,8787
3256,1103,31688,33943,6745
3257,1103,23446,26554,3381
3258,1103,36561,32947,8497
3259,1104,35210,30305,10099
3260,1104,30705,23851,7715
3261,1105,31838,24119,6164
3262,1106,19582,18020,3191
3263,1106,20521,19061,2580
3264,1106,27002,12791,18053
3265,1106,20835,30218,8764
3266,1107,29398,49148,3806
3267,1108,25094,24954,202
3268,1109,32185,33662,1424
3269,1109,29208,23788,6482
3270,1109,13107,12791,11513
3271,1109,27765,31838,5118
3272,1109,20764,21474,11647
3273,1110,24210,27028,3925
3274,1110,31838,29714,4047
3275,1110,24043,27365,4273
3276,1112,28900,26318,3164
3277,1112,24844,12791,18037
3278,1112,22700,19774,8734
3279,1113,28900,29652,2061
3280,1115,23242,26912,3488
3281,1116,28610,31865,4224
3282,1116,28826,29871,4813
3283,1117,38026,36600,4936
3284,1117,30056,29902,3994
3285,1117,25200,31838,5721
3286,1118,23607,24210,5411
3287,1118,19740,13442,7462
3288,1120,22055,24358,2030
3289,1121,27674,27690,4045
3290,1121,17459,12791,8800
3291,1122,30308,32317,2535
3292,1122,29208,29954,659
3293,1122,14418,20764,14010
3294,1122,26649,31568,5254
3295,1124,29269,29652,2417
3296,1125,21797,12243,17278
3297,1125,24970,26227,2024
3298,1125,27072,26683,1166
3299,1126,17740,29371,10928
3300,1127,27158,27202,139
3301,1127,31942,26760,7802
3302,1128,24066,13949,15108
3303,1129,26610,23792,9193
3304,1131,35436,31197,13158
3305,1131,30705,30935,239
3306,1131,31838,27564,3923
3307,1133,17995,25699,7532
3308,1133,19535,23508,6556
3309,1134,15780,19081,3369
3310,1134,25269,23788,1289
3311,1134,34427,34787,1027
3312,1135,9790,11998,7932
3313,1135,21756,21693,407
3314,1135,31838,24282,5910
3315,1136,21729,26612,20263
3316,1136,27205,25915,3293
3317,1137,24224,22193,11485
3318,1137,31838,29652,2224
3319,1138,18444,9627,15055
3320,1140,22252,22146,481
3321,1140,27441,24981,3795
3322,1141,27765,50192,4595
3323,1141,39516,36492,5613
3324,1142,18963,12791,8755
3325,1142,19546,13949,11340
3326,1142,25094,20619,5347
3327,1143,26307,25316,1649
3328,1143,31838,34287,4497
3329,1144,28801,12243,18602
3330,1144,21693,26596,3927
3331,1144,34181,20764,16495
3332,1144,17546,15603,1914
3333,1144,34447,29028,5368
3334,1145,24197,31467,8761
3335,1145,23530,29652,6811
3336,1146,9910,21836,11599
3337,1146,24186,26052,1897
3338,1146,27802,25826,5997
3339,1147,22869,23573,9826
3340,1147,22749,23788,1418
3341,1147,23766,22279,2320
3342,1148,29984,12243,18998
3343,1148,21490,19312,2200
3344,1148,8424,5817,5166
3345,1149,17933,20088,6369
3346,1149,29798,34518,8757
3347,1150,17995,22242,7022
3348,1150,31838,28195,3087
3349,1150,25815,32184,5595
3350,1151,30419,22193,7388
3351,1151,23749,27028,16368
3352,1151,24531,25067,7267
3353,1152,24002,24746,922
3354,1152,26086,27281,3245
3355,1152,23209,25792,2731
3356,1153,28727,30028,9586
3357,1153,24999,24105,1326
3358,1154,28481,27338,1072
3359,1155,27251,27692,2966
3360,1155,29784,31838,5326
3361,1155,31838,33109,3121
3362,1156,23051,12791,12376
3363,1156,30028,12791,18855
3364,1156,34317,28168,12077
3365,1157,24648,26180,1978
3366,1158,18523,25406,9391
3367,1158,32976,12155,23444
3368,1158,20784,19886,1498
3369,1158,31838,28809,3776
3370,1160,27900,20764,17210
3371,1160,24224,20123,4373
3372,1160,27090,31865,4148
3373,1161,15428,14349,1550
3374,1161,23198,29714,5158
3375,1161,26792,8859,17614
3376,1161,48036,23788,4718
3377,1161,20440,20144,1504
3378,1161,27707,29652,3114
3379,1162,35597,33662,7323
3380,1162,27507,32184,3475
3381,1162,29580,31467,7032
3382,1163,30091,32946,2652
3383,1163,25215,17738,10172
3384,1164,25302,22749,3491
3385,1164,17964,31838,13827
3386,1165,31838,31742,3160
3387,1166,33697,28989,6707
3388,1166,22193,25610,5817
3389,1167,33960,33553,640
3390,1168,28826,31838,4540
3391,1169,21757,20764,17232
3392,1169,28963,30392,3578
3393,1169,50037,20123,12144
3394,1171,19811,19129,941
3395,1171,23308,31838,8152
3396,1172,26265,12791,16438
3397,1172,18959,22749,3628
3398,1172,11424,25453,11390
3399,1173,27789,33662,4649
3400,1173,31032,32652,1553
3401,1173,31838,25792,5526
3402,1173,25548,25263,423
3403,1174,20468,21822,4427
3404,1174,31838,22193,9991
3405,1175,31838,25885,4673
3406,1175,31241,33187,3320
3407,1175,20764,25164,6152
3408,1176,19533,20835,8043
3409,1177,33662,22317,9370
3410,1177,30412,25153,5428
3411,1177,29652,28783,770
3412,1177,29652,23788,4966
3413,1178,28190,26779,2105
3414,1178,27468,28467,5068
3415,1178,20275,22826,3196
3416,1178,29419,25826,3603
3417,1179,29430,49121,3233
3418,1180,28110,33081,4113
3419,1180,17704,27294,8556
3420,1181,24862,22869,4190
3421,1181,22374,23363,726
3422,1181,33348,32184,2102
3423,1182,12072,15959,6893
3424,1182,19977,20532,2300
3425,1183,22297,34308,14114
3426,1183,29252,33662,10488
3427,1183,24996,24670,3080
3428,1184,26596,27564,2922
3429,1184,31838,18917,10474
3430,1185,25048,29871,12627
3431,1185,47881,22749,5959
3432,1187,19494,31765,10196
3433,1187,37781,23508,15323
3434,1187,19914,22454,8592
3435,1189,28024,27542,4115
3436,1189,26152,31838,6561
3437,1190,27024,12791,16284
3438,1190,27115,31089,3070
3439,1192,26452,26618,133
3440,1192,26628,32979,6512
3441,1192,25726,32692,7698
3442,1193,31680,24642,7895
3443,1193,27329,22749,4236
3444,1193,18084,31942,14760
3445,1194,17738,26691,10351
3446,1194,22956,22483,2095
3447,1196,31636,32217,2649
3448,1196,25751,25329,1535
3449,1197,48098,26180,8038
3450,1198,31838,19061,10657
3451,1199,20370,20680,7634
3452,1200,25129,35001,9723
3453,1200,34369,29652,5653
3454,1201,20043,20459,4702
3455,1201,34427,31838,4862
3456,1202,27674,12791,17188
3457,1202,21417,12791,12936
3458,1202,25263,32184,5849
3459,1202,24927,29903,8720
3460,1203,21720,26143,7113
3461,1203,30311,24967,9173
3462,1203,25885,38437,19990
3463,1204,26800,22571,3304
3464,1205,49424,25166,4793
3465,1207,21869,23534,7057
3466,1208,27383,32946,4832
3467,1208,24414,24642,8095
3468,1208,16958,12791,8948
3469,1208,29638,29095,1241
3470,1210,26680,20349,5294
3471,1210,25612,29282,3328
3472,1211,21119,12405,11326
3473,1211,31838,35028,6257
3474,1211,21771,34120,13160
3475,1212,35501,34052,4311
3476,1212,31838,25324,10806
3477,1212,27716,30028,10341
3478,1213,21729,22303,2539
3479,1213,31636,29784,1940
3480,1213,20468,12243,13882
3481,1213,8424,12791,15049
3482,1213,18495,17402,3843
3483,1214,25340,26596,977
3484,1214,37283,32946,8928
3485,1214,25406,24757,1072
3486,1214,31805,31742,4378
3487,1215,26197,29216,4664
3488,1215,25234,29518,5732
3489,1216,31838,23788,6441
3490,1217,22374,25249,4798
3491,1217,27378,31865,3586
3492,1217,21410,23788,3577
3493,1217,35121,25108,9216
3494,1218,48638,17038,6997
3495,1218,25282,23788,3423
3496,1219,30935,31187,211
3497,1219,31029,33966,3317
3498,1219,28900,27105,3470
3499,1219,31838,25885,4673
3500,1220,30685,30385,3607
3501,1220,25668,23851,1492
3502,1221,17104,12588,12343
3503,1222,20594,12243,14368
3504,1222,19786,12243,13786
3505,1222,25668,20764,8885
3506,1223,24746,23329,2023
3507,1223,24927,24191,4688
3508,1224,30439,33097,2757
3509,1224,28943,31838,3082
3510,1225,27002,32256,7746
3511,1226,26010,48723,3419
3512,1227,19963,20406,751
3513,1227,28188,31271,2241
3514,1227,21977,28005,5088
3515,1228,31641,24654,6684
3516,1229,33692,27537,15120
3517,1229,24493,19854,5613
3518,1229,31250,25225,4809
3519,1230,32185,25190,8405
3520,1230,20818,12791,13980
3521,1231,22368,32184,7983
3522,1231,28857,32184,4143
3523,1233,31838,29533,7828
3524,1233,23318,20374,9462
3525,1233,25601,12791,17493
3526,1234,31716,24816,5893
3527,1234,26323,23851,4932
3528,1234,26952,27032,73
3529,1234,23167,50192,9985
3530,1234,11205,11751,883
3531,1234,27410,24130,3618
3532,1235,35436,30028,9402
3533,1235,34419,33662,6447
3534,1235,34910,33067,2773
3535,1235,28464,28558,2279
3536,1236,25340,32184,7125
3537,1237,25077,23706,1647
3538,1239,31844,29676,2379
3539,1239,26645,39769,19997
3540,1240,32298,35018,12560
3541,1240,30031,27028,10896
3542,1241,23653,23548,3288
3543,1241,30243,31838,2335
3544,1241,22242,24415,7236
3545,1241,21539,22193,2720
3546,1242,31835,24746,9795
3547,1242,7608,21094,16632
3548,1242,24397,28809,11629
3549,1243,26323,24981,3841
3550,1243,48458,18917,3287
3551,1243,33053,26596,6087
3552,1244,18971,17051,2752
3553,1245,26000,20626,7615
3554,1246,31838,25918,4784
3555,1246,29346,29902,1799
3556,1247,12155,21132,14610
3557,1247,20521,19786,2032
3558,1247,22747,22242,1303
3559,1248,28705,23792,7509
3560,1248,25316,30091,3953
3561,1248,31838,29652,2224
3562,1249,31838,21872,8084
3563,1249,25329,34307,8273
3564,1250,29028,26243,3372
3565,1251,26850,12243,16978
3566,1251,27564,29871,3883
3567,1251,22242,28207,6088
3568,1252,21137,33662,10931
3569,1252,31187,29784,1366
3570,1252,23832,26787,3549
3571,1252,21295,26946,5746
3572,1253,28434,31855,2891
3573,1253,26379,25885,3758
3574,1253,24130,24999,2458
3575,1254,22981,27158,3878
3576,1255,25372,32184,5606
3577,1255,29871,20585,7629
3578,1256,18262,25699,7282
3579,1256,23582,31644,6603
3580,1257,21484,12243,13163
3581,1257,18917,28978,16153
3582,1259,23427,23607,339
3583,1259,24976,24909,816
3584,1260,29580,22193,7100
3585,1261,13019,35489,24004
3586,1261,19242,26702,8909
3587,1262,50161,34419,5964
3588,1263,34267,21470,12757
3589,1263,20818,12791,13980
3590,1263,34759,20764,15595
3591,1263,25984,23205,3132
3592,1263,24999,25918,3914
3593,1264,24210,34181,9695
3594,1264,20761,27365,6252
3595,1266,34675,20764,15379
3596,1266,25548,22749,2759
3597,1266,27410,27161,4405
3598,1267,27546,22193,14679
3599,1267,31464,25334,4787
3600,1267,31680,31029,1839
3601,1267,22782,16425,6984
3602,1268,34216,30203,4670
3603,1269,19239,48583,6066
3604,1269,23221,31271,6577
3605,1269,25282,31838,6174
3606,1269,50037,29002,5058
3607,1269,17813,48464,5296
3608,1270,31595,17154,21054
3609,1270,26884,27472,2876
3610,1270,30392,22272,8819
3611,1270,22345,23209,1202
3612,1271,25190,30210,7233
3613,1271,26628,16668,9965
3614,1271,19733,23508,10560
3615,1272,26764,30144,8369
3616,1272,25321,50205,7087
3617,1272,23766,22366,1221
3618,1272,27716,27410,1412
3619,1272,16036,29486,22300
3620,1273,36169,35725,1456
3621,1273,26946,22749,5311
3622,1273,16548,20764,7458
3623,1275,12243,12155,2283
3624,1275,30363,27518,5652
3625,1275,22345,25767,2826
3626,1276,19920,22749,4971
3627,1276,27802,31001,5372
3628,1278,18523,21991,7713
3629,1278,37310,37943,664
3630,1278,31208,29144,5627
3631,1278,33583,29871,5234
3632,1279,19787,25334,5367
3633,1279,47975,33081,11690
3634,1279,48374,22749,2470
3635,1279,22826,24191,3299
3636,1279,34369,33902,5879
3637,1280,28826,31838,4540
3638,1280,31381,12243,20504
3639,1280,24020,25704,3585
3640,1280,20883,24642,2984
3641,1281,31644,27624,3576
3642,1282,22226,23604,8699
3643,1282,23588,18372,8065
3644,1282,22911,21797,1123
3645,1283,31838,25978,4552
3646,1283,48261,21308,2320
3647,1284,25321,31060,4594
3648,1284,20422,25174,4443
3649,1285,27317,31029,4373
3650,1286,19577,19571,321
3651,1287,12588,12155,5031
3652,1287,23865,19557,4522
3653,1287,27624,31838,3048
3654,1287,25570,25094,631
3655,1287,29408,50192,3836
3656,1287,20370,23471,2473
3657,1288,33153,32216,2730
3658,1288,23253,29784,8123
3659,1288,35121,31765,4610
3660,1289,27214,12662,13605
3661,1289,23345,14104,16779
3662,1290,23644,15753,8388
3663,1290,28684,27624,2841
3664,1290,34654,35128,1142
3665,1290,19787,48033,2147
3666,1290,19347,18802,1074
3667,1290,21678,26612,8510
3668,1291,29984,23851,8057
3669,1291,31844,33851,3999
3670,1291,23318,25815,2259
3671,1292,30718,23788,7406
3672,1292,18073,20626,6389
3673,1293,12072,47599,4069
3674,1293,35534,20764,20867
3675,1293,20619,23242,4603
3676,1294,27723,12243,17200
3677,1294,32780,35114,3400
3678,1295,32946,33266,1129
3679,1295,22137,26456,5170
3680,1296,25108,31197,4903
3681,1297,24168,25548,6615
3682,1297,11464,12124,3551
3683,1297,25601,28434,6382
3684,1297,25792,30069,4577
3685,1298,24208,20842,5411
3686,1299,21245,18016,3560
3687,1299,23769,29652,6707
3688,1299,10362,16978,5389
3689,1299,17807,25329,7267
3690,1300,22252,12243,13691
3691,1300,31838,26321,4935
3692,1301,29104,31838,4597
3693,1301,31958,9490,27869
3694,1302,24999,25453,1695
3695,1303,18381,22730,4294
3696,1304,27019,33966,6481
3697,1304,29871,31865,2415
3698,1304,31520,31838,4237
3699,1305,24066,30881,5146
3700,1305,31838,25372,5346
3701,1306,21119,21234,1107
3702,1306,27158,29871,3193
3703,1306,48937,22204,1397
3704,1307,27546,26082,6762
3705,1307,23618,23962,588
3706,1307,29714,27965,3743
3707,1307,23305,10473,10595
3708,1307,31838,21256,8681
3709,1307,16425,28774,11647
3710,1308,24030,22255,1796
3711,1308,29541,27654,2099
3712,1308,20202,12243,13789
3713,1308,24642,29652,4446
3714,1309,27674,26474,6972
3715,1309,27417,23628,3435
3716,1311,12243,25359,22990
3717,1311,31838,33081,1675
3718,1312,12791,13189,4429
3719,1312,28092,27696,2600
3720,1312,48638,20741,290
3721,1313,24832,24862,629
3722,1313,25075,31429,8790
3723,1313,17315,17402,587
3724,1315,25823,26701,2727
3725,1316,31139,31865,2939
3726,1316,31570,27542,6210
3727,1316,31007,32321,2200
3728,1317,28680,49508,9046
3729,1317,31838,48944,7397
3730,1317,25372,23205,2609
3731,1317,16905,17154,3602
3732,1318,34654,28481,6091
3733,1318,20818,12791,13980
3734,1318,31838,26202,5138
3735,1318,31838,26596,6222
3736,1318,24471,22911,1190
3737,1319,28024,31844,9315
3738,1319,18020,20764,18626
3739,1319,26262,23673,3205
3740,1320,27905,25606,2494
3741,1320,27378,28207,1406
3742,1320,18073,20626,6389
3743,1321,25324,29784,6020
3744,1321,33700,30923,10272
3745,1321,19544,36169,19195
3746,1321,22086,24493,2202
3747,1321,23582,31838,7338
3748,1322,30243,30098,3277
3749,1322,20437,31838,9225
3750,1323,26899,34654,9488
3751,1323,29714,29871,4331
3752,1324,30935,34759,7890
3753,1324,24654,23574,6102
3754,1324,32412,20764,11815
3755,1325,26308,12243,16930
3756,1325,26405,23548,4426
3757,1325,19338,12791,12759
3758,1326,26786,31787,5317
3759,1326,24255,25324,3175
3760,1326,25215,19195,5216
3761,1326,11328,8196,4629
3762,1326,29934,24315,9045
3763,1326,20095,20626,5959
3764,1326,25129,3939,81699
3765,1327,20516,21860,1750
3766,1327,28012,31838,2836
3767,1327,25178,32184,7317
3768,1328,22353,31838,13673
3769,1328,31838,28963,6554
3770,1329,18020,9433,11995
3771,1329,26431,26308,2564
3772,1329,34518,12791,22976
3773,1329,22749,34428,10677
3774,1329,22873,26615,13159
3775,1330,24197,15428,10161
3776,1330,27768,12243,21834
3777,1332,30678,32946,7107
3778,1333,25792,19534,5603
3779,1333,33806,32184,3103
3780,1333,23276,25227,3281
3781,1334,27410,16624,12200
3782,1336,27174,31001,9558
3783,1336,26682,26047,2283
3784,1336,18059,20558,2812
3785,1336,22972,19923,3699
3786,1337,22716,22297,2077
3787,1337,20521,20468,710
3788,1338,40030,40174,513
3789,1338,29282,34447,5060
3790,1340,29077,12155,19006
3791,1340,30506,31467,1465
3792,1340,27780,22193,9661
3793,1340,22279,18975,4205
3794,1340,21410,22749,4678
3795,1341,23628,19815,5525
3796,1342,13438,19586,15335
3797,1342,19338,20507,3522
3798,1343,25868,23508,6407
3799,1343,29784,27317,3426
3800,1343,21989,19183,4672
3801,1343,19803,24018,11029
3802,1344,27789,28024,1667
3803,1344,22259,18899,8013
3804,1344,31208,31691,569
3805,1344,19314,23205,6409
3806,1344,27317,31029,4373
3807,1344,24308,12243,18159
3808,1345,28826,30120,1875
3809,1345,31838,30243,2335
3810,1345,27378,29652,2216
3811,1345,48884,17835,7062
3812,1345,16925,18457,2583
3813,1346,7015,21429,15132
3814,1346,21124,32184,8824
3815,1346,17411,23706,5777
3816,1346,17811,15604,2245
3817,1346,24956,24996,3528
3818,1346,28158,49121,2195
3819,1347,25810,12243,17471
3820,1348,32506,33851,1303
3821,1348,25820,31838,4572
3822,1350,22905,21299,2118
3823,1351,28955,29031,12943
3824,1352,12155,22600,15733
3825,1352,33998,33662,3273
3826,1352,25826,28904,5951
3827,1353,48979,24255,4610
3828,1353,14230,14879,321
3829,1353,26340,17979,20682
3830,1354,27542,19914,9068
3831,1354,25601,29181,7132
3832,1354,25815,49331,6372
3833,1355,28373,33662,5691
3834,1355,24954,25554,929
3835,1356,34924,26596,10481
3836,1356,27202,21166,5129
3837,1357,21470,23537,3915
3838,1357,28439,29652,1078
3839,1358,22121,22867,2377
3840,1359,18959,23865,6100
3841,1359,33740,33081,3658
3842,1359,26063,19784,7947
3843,1360,13022,12155,4203
3844,1360,20162,18917,3479
3845,1361,14660,23152,9683
3846,1362,29508,26923,3867
3847,1362,22795,22749,3750
3848,1362,26871,23508,3533
3849,1362,27199,26596,3574
3850,1362,18802,31467,11398
3851,1363,26650,23456,3585
3852,1364,28989,23915,11550
3853,1364,19661,23706,8308
3854,1365,28762,30576,4383
3855,1367,48458,31817,9346
3856,1367,17546,12243,13236
3857,1367,18457,22193,5420
3858,1368,26176,31838,8750
3859,1369,15195,36532,22966
3860,1369,23508,20123,3893
