RID,T-06:00:00,ORIGIN,DESTINATION,TRIP_LENGTH
1078,24,19770,12791,13158
1079,24,24191,26021,4946
1080,24,20418,31467,9349
1081,24,30259,23508,6023
1082,24,34066,31787,10201
1083,24,26063,24642,1622
1084,24,49026,24588,1493
1085,24,16737,12677,3433
1086,24,29986,20626,9492
1087,25,20062,23769,45805
1088,25,13100,14916,1231
1089,25,12642,13937,6390
1090,25,12948,13179,624
1091,25,11704,12243,2318
1092,25,28633,27789,4488
1093,25,23323,31243,6127
1094,25,15493,12243,7982
1095,25,13374,12791,7555
1096,25,29784,23489,8680
1097,25,22116,22911,2472
1098,25,19977,19914,755
1099,25,29282,26596,6256
1100,25,19217,31835,18027
1101,25,50037,50040,838
1102,26,17226,33662,13726
1103,26,37307,31367,10013
1104,26,13442,34098,18206
1105,26,30894,28024,3561
1106,26,23734,22317,1687
1107,26,31688,50571,6015
1108,26,30091,32184,4916
1109,26,14660,12791,8755
1110,26,15780,12791,8330
1111,26,23618,23850,143
1112,26,31844,38163,9560
1113,26,17104,15792,3657
1114,26,19784,18042,4234
1115,26,48083,18042,2172
1116,26,35748,36754,2500
1117,27,46696,39378,34260
1118,27,13666,12791,2712
1119,27,35436,22751,15450
1120,27,27865,27576,386
1121,27,32118,33662,2730
1122,27,26197,21107,4726
1123,27,31958,33662,5487
1124,27,25714,24066,1617
1125,27,31454,29541,2169
1126,27,21173,22751,1418
1127,27,48036,12405,9925
1128,27,25659,29652,3538
1129,28,12937,12243,532
1130,28,12155,25108,18414
1131,28,17740,21036,4124
1132,28,28434,35537,9422
1133,28,20859,12791,11938
1134,28,31636,34267,5272
1135,28,39445,42458,8597
1136,28,36915,36363,2245
1137,28,31844,18942,9960
1138,28,24527,25918,2153
1139,28,11751,5753,12249
1140,28,28286,12243,19281
1141,28,25785,25752,685
1142,28,31965,29028,8888
1143,28,18386,18372,11
1144,29,33760,31371,10560
1145,29,32428,32533,92
1146,29,12791,13190,4024
1147,29,28633,31497,7671
1148,29,14516,12243,7630
1149,29,18427,14104,11982
1150,29,37120,39589,12026
1151,29,19774,19312,1418
1152,30,37362,38266,1085
1153,30,13022,12791,2011
1154,30,28062,12791,18165
1155,30,23684,23626,680
1156,30,18718,12791,9769
1157,30,21429,36272,14683
1158,30,21063,20457,5285
1159,30,33247,33752,827
1160,30,25294,27802,6978
1161,30,25447,31838,5068
1162,30,24954,23930,1428
1163,30,18129,17056,2549
1164,30,25302,19586,8564
1165,30,25907,22911,2569
1166,30,34427,34447,289
1167,30,18006,12243,20168
1168,30,42303,37413,17564
1169,30,40117,36561,7577
1170,31,14021,13993,146
1171,31,26086,50192,6348
1172,31,23022,23209,1010
1173,31,21308,20248,1188
1174,31,12296,13223,9608
1175,32,17445,25862,9521
1176,32,32256,30311,2904
1177,32,26760,29652,3585
1178,32,21539,22193,2720
1179,33,44693,35436,28997
1180,33,26275,27317,1122
1181,33,21122,26401,5320
1182,33,25668,20764,8885
1183,33,24186,25340,5622
1184,34,20446,22055,1872
1185,34,25643,24776,954
1186,35,31855,32770,3236
1187,35,25215,18439,6060
1188,35,26381,31076,8876
1189,36,26596,24315,1759
1190,36,29860,30028,173
1191,36,32506,25670,5037
1192,37,12694,13822,3046
1193,37,26739,26730,292
1194,37,23792,15428,7956
1195,37,22137,23604,4576
1196,37,17141,18802,6185
1197,38,23198,32184,7859
1198,38,31771,31838,1492
1199,38,24186,24159,28
1200,39,30463,12243,17670
